lat,lon,area_steradians
4.5,224.5,0.00030367453155184137
4.5,225.5,0.00030367453155184137
4.5,226.5,0.00030367453155184137
4.5,227.5,0.00030367453155184137
4.5,228.5,0.00030367453155184137
4.5,229.5,0.00030367453155184137
4.5,230.5,0.00030367453155184137
4.5,231.5,0.00030367453155184137
4.5,232.5,0.00030367453155184137
4.5,233.5,0.00030367453155184137
4.5,234.5,0.00030367453155184137
4.5,235.5,0.00030367453155184137
4.5,236.5,0.00030367453155184137
4.5,237.5,0.00030367453155184137
4.5,238.5,0.00030367453155184137
4.5,239.5,0.00030367453155184137
4.5,240.5,0.00030367453155184137
4.5,241.5,0.00030367453155184137
4.5,242.5,0.00030367453155184137
4.5,243.5,0.00030367453155184137
4.5,244.5,0.00030367453155184137
4.5,245.5,0.00030367453155184137
4.5,246.5,0.00030367453155184137
4.5,247.5,0.00030367453155184137
4.5,248.5,0.00030367453155184137
4.5,249.5,0.00030367453155184137
4.5,250.5,0.00030367453155184137
4.5,251.5,0.00030367453155184137
4.5,252.5,0.00030367453155184137
4.5,253.5,0.00030367453155184137
4.5,254.5,0.00030367453155184137
4.5,255.5,0.00030367453155184137
4.5,256.5,0.00030367453155184137
4.5,257.5,0.00030367453155184137
4.5,258.5,0.00030367453155184137
4.5,259.5,0.00030367453155184137
4.5,260.5,0.00030367453155184137
4.5,261.5,0.00030367453155184137
4.5,262.5,0.00030367453155184137
4.5,263.5,0.00030367453155184137
4.5,264.5,0.00030367453155184137
4.5,265.5,0.00030367453155184137
4.5,266.5,0.00030367453155184137
4.5,267.5,0.00030367453155184137
4.5,268.5,0.00030367453155184137
4.5,269.5,0.00030367453155184137
